 time            v(d_p)          v(d_n)          v(x1.gclk_b)   
 6.01430000e-08  1.19999995e+00  6.04590217e-08 -1.11896174e-04 
 6.01450000e-08  1.19999995e+00  6.06637774e-08 -1.06752525e-04 
 6.01470000e-08  1.19999995e+00  6.05636851e-08 -9.80965246e-05 
 6.01490000e-08  1.19999995e+00  6.02328796e-08 -8.84489273e-05 
 6.01510000e-08  1.19999995e+00  5.97933537e-08 -7.96732733e-05 
 6.01530000e-08  1.19999995e+00  5.93592956e-08 -7.29283329e-05 
 6.01550000e-08  1.19999995e+00  5.90098625e-08 -6.88132099e-05 
 6.01570000e-08  1.19999995e+00  5.87860522e-08 -6.74526437e-05 
 6.01590000e-08  1.19999995e+00  5.87076758e-08 -6.83141414e-05 
 6.01610000e-08  1.19999995e+00  5.87980937e-08 -6.95894794e-05 
 6.01630000e-08  1.19999995e+00  5.90743191e-08 -6.80522638e-05 
 6.01650000e-08  1.19999995e+00  5.94964667e-08 -6.01282895e-05 
 6.01670000e-08  1.19999995e+00  5.99709568e-08 -4.27749675e-05 
 6.01690000e-08  1.19999995e+00  6.04064107e-08 -1.34769449e-05 
 6.01710000e-08  1.19999995e+00  6.07495336e-08  3.01220892e-05 
 6.01730000e-08  1.19999995e+00  6.09863751e-08  9.04853475e-05 
 6.01750000e-08  1.19999995e+00  6.11205243e-08  1.70109924e-04 
 6.01770000e-08  1.19999995e+00  6.11522439e-08  2.71199031e-04 
 6.01790000e-08  1.19999995e+00  6.10640279e-08  3.95081030e-04 
 6.01810000e-08  1.19999995e+00  6.07607140e-08  5.39873415e-04 
 6.01830000e-08  1.19999995e+00  6.00439051e-08  6.97490602e-04 
 6.01850000e-08  1.19999995e+00  5.88929074e-08  8.57676436e-04 
 6.01870000e-08  1.19999995e+00  5.75836779e-08  1.01292717e-03 
 6.01890000e-08  1.19999995e+00  5.64358901e-08  1.15866673e-03 
 6.01910000e-08  1.19999995e+00  5.56724014e-08  1.29269029e-03 
 6.01930000e-08  1.19999995e+00  5.53993363e-08  1.41477978e-03 
 6.01950000e-08  1.19999995e+00  5.56210607e-08  1.52636348e-03 
 6.01970000e-08  1.19999995e+00  5.62594682e-08  1.62985458e-03 
 6.01990000e-08  1.19999995e+00  5.71399109e-08  1.72684858e-03 
 6.02010000e-08  1.19999995e+00  5.79112936e-08  1.81330959e-03 
 6.02030000e-08  1.19999995e+00  5.80774857e-08  1.87494950e-03 
 6.02050000e-08  1.19999995e+00  5.73537349e-08  1.89020029e-03 
 6.02070000e-08  1.19999995e+00  5.57045683e-08  1.83097814e-03 
 6.02090000e-08  1.19999995e+00  5.31274641e-08  1.66003460e-03 
 6.02110000e-08  1.19999995e+00  4.98155692e-08  1.33451293e-03 
 6.02130000e-08  1.19999995e+00  4.62795280e-08  8.12270078e-04 
 6.02150000e-08  1.19999995e+00  4.31983677e-08  5.62727418e-05 
 6.02170000e-08  1.19999995e+00  4.12660193e-08 -9.61541111e-04 
 6.02190000e-08  1.19999995e+00  4.15518211e-08 -2.24337110e-03 
 6.02210000e-08  1.19999995e+00  4.57424073e-08 -3.74256447e-03 
 6.02230000e-08  1.19999996e+00  5.41423262e-08 -5.39161294e-03 
 6.02250000e-08  1.19999996e+00  6.49231173e-08 -7.13379692e-03 
 6.02270000e-08  1.19999996e+00  7.57040983e-08 -8.92872324e-03 
 6.02290000e-08  1.19999996e+00  8.44989391e-08 -1.07518373e-02 
 6.02310000e-08  1.19999996e+00  9.00689603e-08 -1.25933365e-02 
 6.02330000e-08  1.19999996e+00  9.19332243e-08 -1.44560524e-02 
 6.02350000e-08  1.19999996e+00  9.02537665e-08 -1.63530073e-02 
 6.02370000e-08  1.19999995e+00  8.56591604e-08 -1.83040606e-02 
 6.02390000e-08  1.19999995e+00  7.91328911e-08 -2.03307063e-02 
 6.02410000e-08  1.19999995e+00  7.20388986e-08 -2.24452474e-02 
 6.02430000e-08  1.19999995e+00  6.63350741e-08 -2.46302811e-02 
 6.02450000e-08  1.19999995e+00  6.46394700e-08 -2.68113973e-02 
 6.02470000e-08  1.19999996e+00  6.94219639e-08 -2.88444395e-02 
 6.02490000e-08  1.19999996e+00  8.15609551e-08 -3.05299922e-02 
 6.02510000e-08  1.19999996e+00  9.99767132e-08 -3.16325282e-02 
 6.02530000e-08  1.19999997e+00  1.22526905e-07 -3.18874848e-02 
 6.02550000e-08  1.19999997e+00  1.46937484e-07 -3.10013340e-02 
 6.02570000e-08  1.19999997e+00  1.71236833e-07 -2.86516429e-02 
 6.02590000e-08  1.19999997e+00  1.93821355e-07 -2.44897286e-02 
 6.02610000e-08  1.19999997e+00  2.13366963e-07 -1.81462623e-02 
 6.02630000e-08  1.19999997e+00  2.28553960e-07 -9.24450002e-03 
 6.02650000e-08  1.19999997e+00  2.36866516e-07  2.55275184e-03 
 6.02670000e-08  1.19999997e+00  2.33012516e-07  1.74514419e-02 
 6.02690000e-08  1.19999996e+00  2.11706915e-07  3.55002839e-02 
 6.02710000e-08  1.19999995e+00  1.72238334e-07  5.66469949e-02 
 6.02730000e-08  1.19999994e+00  1.18093746e-07  8.07752192e-02 
 6.02750000e-08  1.19999993e+00  5.45589895e-08  1.07718848e-01 
 6.02770000e-08  1.19999993e+00 -1.28957471e-08  1.37271717e-01 
 6.02790000e-08  1.19999992e+00 -7.95375316e-08  1.69197563e-01 
 6.02810000e-08  1.19999992e+00 -1.41724516e-07  2.03239958e-01 
 6.02830000e-08  1.19999993e+00 -1.97161893e-07  2.39131956e-01 
 6.02850000e-08  1.19999993e+00 -2.45138731e-07  2.76603885e-01 
 6.02870000e-08  1.19999994e+00 -2.86442234e-07  3.15385986e-01 
 6.02890000e-08  1.19999994e+00 -3.22539445e-07  3.55196817e-01 
 6.02910000e-08  1.19999994e+00 -3.54088024e-07  3.95705896e-01 
 6.02930000e-08  1.19999994e+00 -3.78346124e-07  4.36494290e-01 
 6.02950000e-08  1.19999992e+00 -3.84413783e-07  4.77119321e-01 
 6.02970000e-08  1.19999988e+00 -3.51894881e-07  5.17260295e-01 
 6.02990000e-08  1.19999984e+00 -2.61573680e-07  5.56715241e-01 
 6.03010000e-08  1.19999979e+00 -1.09207207e-07  5.95291921e-01 
 6.03030000e-08  1.19999973e+00  8.96757500e-08  6.32766171e-01 
 6.03050000e-08  1.19999965e+00  3.01970454e-07  6.68898508e-01 
 6.03070000e-08  1.19999956e+00  4.85432662e-07  7.03474771e-01 
 6.03090000e-08  1.19999946e+00  6.02348928e-07  7.36364305e-01 
 6.03110000e-08  1.19999933e+00  6.31709564e-07  7.67588073e-01 
 6.03130000e-08  1.19999919e+00  5.72139220e-07  7.97264255e-01 
 6.03150000e-08  1.19999913e+00  4.26550162e-07  8.25247638e-01 
 6.03170000e-08  1.19999920e+00  2.09297950e-07  8.51206072e-01 
 6.03190000e-08  1.19999938e+00 -4.33087252e-08  8.74823129e-01 
 6.03210000e-08  1.19999966e+00 -2.80199069e-07  8.96015359e-01 
 6.03230000e-08  1.20000001e+00 -4.53908878e-07  9.14900017e-01 
 6.03250000e-08  1.20000034e+00 -5.38484195e-07  9.31700485e-01 
 6.03270000e-08  1.20000053e+00 -5.30836995e-07  9.46670445e-01 
 6.03290000e-08  1.20000051e+00 -4.45638278e-07  9.60069950e-01 
 6.03310000e-08  1.20000033e+00 -3.05452180e-07  9.72165040e-01 
 6.03330000e-08  1.20000023e+00 -1.31900444e-07  9.83290617e-01 
 6.03350000e-08  1.20000051e+00  5.98242508e-08  9.93907183e-01 
 6.03370000e-08  1.20000124e+00  2.54783130e-07  1.00450214e+00 
 6.03390000e-08  1.20000216e+00  4.25194754e-07  1.01526453e+00 
 6.03410000e-08  1.20000283e+00  5.35766063e-07  1.02596495e+00 
 6.03430000e-08  1.20000296e+00  5.69590210e-07  1.03622101e+00 
 6.03450000e-08  1.20000258e+00  5.37949106e-07  1.04575874e+00 
 6.03470000e-08  1.20000186e+00  4.67785797e-07  1.05446875e+00 
 6.03490000e-08  1.20000102e+00  3.86028828e-07  1.06236161e+00 
 6.03510000e-08  1.20000021e+00  3.11318425e-07  1.06950993e+00 
 6.03530000e-08  1.19999954e+00  2.52466887e-07  1.07600535e+00 
 6.03550000e-08  1.19999904e+00  2.10625681e-07  1.08193632e+00 
 6.03570000e-08  1.19999870e+00  1.84594603e-07  1.08742603e+00 
 6.03590000e-08  1.19999852e+00  1.75129135e-07  1.09268314e+00 
 6.03610000e-08  1.19999846e+00  1.79070519e-07  1.09790311e+00 
 6.03630000e-08  1.19999849e+00  1.87048127e-07  1.10319546e+00 
 6.03650000e-08  1.19999857e+00  1.90348573e-07  1.10861613e+00 
 6.03670000e-08  1.19999869e+00  1.83662287e-07  1.11417931e+00 
 6.03690000e-08  1.19999882e+00  1.64757209e-07  1.11986168e+00 
 6.03710000e-08  1.19999897e+00  1.33817345e-07  1.12560227e+00 
 6.03730000e-08  1.19999911e+00  9.27697081e-08  1.13131129e+00 
 6.03750000e-08  1.19999925e+00  4.56688007e-08  1.13689573e+00 
 6.03770000e-08  1.19999938e+00 -1.99814224e-09  1.14227945e+00 
 6.03790000e-08  1.19999949e+00 -4.51653408e-08  1.14739983e+00 
 6.03810000e-08  1.19999960e+00 -8.03325566e-08  1.15220595e+00 
 6.03830000e-08  1.19999969e+00 -1.05538111e-07  1.15665744e+00 
 6.03850000e-08  1.19999977e+00 -1.20411439e-07  1.16072027e+00 
 6.03870000e-08  1.19999984e+00 -1.25567608e-07  1.16436748e+00 
 6.03890000e-08  1.19999990e+00 -1.21667236e-07  1.16759201e+00 
 6.03910000e-08  1.19999995e+00 -1.08793332e-07  1.17042023e+00 
 6.03930000e-08  1.19999999e+00 -8.74456363e-08  1.17290453e+00 
 6.03950000e-08  1.20000002e+00 -5.93156171e-08  1.17510981e+00 
 6.03970000e-08  1.20000005e+00 -2.73294551e-08  1.17709908e+00 
 6.03990000e-08  1.20000007e+00  5.00442561e-09  1.17892500e+00 
 6.04010000e-08  1.20000008e+00  3.43631365e-08  1.18062550e+00 
 6.04030000e-08  1.20000009e+00  5.83109436e-08  1.18222511e+00 
 6.04050000e-08  1.20000009e+00  7.55433362e-08  1.18373702e+00 
 6.04070000e-08  1.20000010e+00  8.59043614e-08  1.18516717e+00 
 6.04090000e-08  1.20000010e+00  9.00834644e-08  1.18651665e+00 
 6.04110000e-08  1.20000009e+00  8.93328247e-08  1.18778490e+00 
 6.04130000e-08  1.20000009e+00  8.50919029e-08  1.18897054e+00 
 6.04150000e-08  1.20000009e+00  7.87860160e-08  1.19007307e+00 
 6.04170000e-08  1.20000008e+00  7.16086558e-08  1.19109247e+00 
 6.04190000e-08  1.20000008e+00  6.44867974e-08  1.19202979e+00 
 6.04210000e-08  1.20000007e+00  5.80253187e-08  1.19288636e+00 
 6.04230000e-08  1.20000006e+00  5.26178457e-08  1.19366484e+00 
 6.04250000e-08  1.20000006e+00  4.84430208e-08  1.19436851e+00 
 6.04270000e-08  1.20000005e+00  4.55456482e-08  1.19500176e+00 
 6.04290000e-08  1.20000005e+00  4.38351706e-08  1.19556926e+00 
 6.04310000e-08  1.20000004e+00  4.31593431e-08  1.19607627e+00 
 6.04330000e-08  1.20000004e+00  4.32980547e-08  1.19652772e+00 
 6.04350000e-08  1.20000003e+00  4.40478718e-08  1.19692889e+00 
 6.04370000e-08  1.20000002e+00  4.51944086e-08  1.19728443e+00 
 6.04390000e-08  1.20000002e+00  4.65683254e-08  1.19759902e+00 
 6.04410000e-08  1.20000001e+00  4.80152865e-08  1.19787664e+00 
 6.04430000e-08  1.20000001e+00  4.94390097e-08  1.19812122e+00 
 6.04450000e-08  1.20000000e+00  5.07528615e-08  1.19833588e+00 
 6.04470000e-08  1.20000000e+00  5.19131343e-08  1.19852349e+00 
 6.04490000e-08  1.20000000e+00  5.28875259e-08  1.19868617e+00 
 6.04510000e-08  1.19999999e+00  5.37162672e-08  1.19882666e+00 
 6.04530000e-08  1.19999999e+00  5.44744842e-08  1.19894826e+00 
 6.04550000e-08  1.19999999e+00  5.52475785e-08  1.19905520e+00 
 6.04570000e-08  1.19999998e+00  5.60281057e-08  1.19915095e+00 
 6.04590000e-08  1.19999998e+00  5.67524149e-08  1.19923820e+00 
 6.04610000e-08  1.19999998e+00  5.73236422e-08  1.19931818e+00 
 6.04630000e-08  1.19999997e+00  5.77050812e-08  1.19939182e+00 
 6.04650000e-08  1.19999997e+00  5.79145413e-08  1.19945978e+00 
 6.04670000e-08  1.19999997e+00  5.80296280e-08  1.19952334e+00 
 6.04690000e-08  1.19999997e+00  5.80710873e-08  1.19958270e+00 
 6.04710000e-08  1.19999997e+00  5.79926162e-08  1.19963654e+00 
 6.04730000e-08  1.19999996e+00  5.77407267e-08  1.19968205e+00 
 6.04750000e-08  1.19999996e+00  5.73712471e-08  1.19971692e+00 
 6.04770000e-08  1.19999996e+00  5.70408738e-08  1.19974027e+00 
 6.04790000e-08  1.19999996e+00  5.69609715e-08  1.19975373e+00 
 6.04810000e-08  1.19999996e+00  5.72909660e-08  1.19976095e+00 
 6.04830000e-08  1.19999996e+00  5.81337072e-08  1.19976822e+00 
 6.04850000e-08  1.19999996e+00  5.94708440e-08  1.19978303e+00 
 6.04870000e-08  1.19999996e+00  6.12362660e-08  1.19981510e+00 
 6.04890000e-08  1.19999996e+00  6.32331618e-08  1.19987344e+00 
 6.04910000e-08  1.19999996e+00  6.49095124e-08  1.19995993e+00 
 6.04930000e-08  1.19999995e+00  6.52952658e-08  1.20006134e+00 
 6.04950000e-08  1.19999995e+00  6.38413517e-08  1.20015815e+00 
 6.04970000e-08  1.19999995e+00  6.10274845e-08  1.20023570e+00 
 6.04985000e-08  1.19999995e+00  5.86202183e-08  1.20027681e+00 
 6.05000000e-08  1.19999995e+00  5.64828050e-08  1.20030249e+00 
 6.05002000e-08  1.19999995e+00  5.62383748e-08  1.20030459e+00 
 6.05006000e-08  1.19999995e+00  5.57691045e-08  1.20030822e+00 
 6.05014000e-08  1.19999995e+00  5.49813922e-08  1.20031262e+00 
 6.05030000e-08  1.19999995e+00  5.40580726e-08  1.20031071e+00 
 6.05050000e-08  1.19999995e+00  5.39695788e-08  1.20028896e+00 
 6.05070000e-08  1.19999995e+00  5.47097582e-08  1.20024550e+00 
 6.05090000e-08  1.19999995e+00  5.59148988e-08  1.20018008e+00 
 6.05110000e-08  1.19999995e+00  5.73984264e-08  1.20009413e+00 
 6.05130000e-08  1.19999995e+00  5.91633766e-08  1.19999262e+00 
 6.05150000e-08  1.19999995e+00  6.14362291e-08  1.19988760e+00 
 6.05170000e-08  1.19999995e+00  6.42418415e-08  1.19979256e+00 
 6.05190000e-08  1.19999995e+00  6.71098209e-08  1.19971627e+00 
 6.05210000e-08  1.19999995e+00  6.94329230e-08  1.19966260e+00 
 6.05230000e-08  1.19999995e+00  7.07522605e-08  1.19963132e+00 
 6.05250000e-08  1.19999995e+00  7.08812165e-08  1.19961957e+00 
 6.05270000e-08  1.19999995e+00  6.99094814e-08  1.19962328e+00 
 6.05285000e-08  1.19999995e+00  6.86142119e-08  1.19963383e+00 
 6.05300000e-08  1.19999995e+00  6.70131284e-08  1.19964919e+00 
 6.05302000e-08  1.19999995e+00  6.67872824e-08  1.19965170e+00 
 6.05306000e-08  1.19999995e+00  6.63342423e-08  1.19965679e+00 
 6.05314000e-08  1.19999995e+00  6.54057028e-08  1.19966740e+00 
 6.05330000e-08  1.19999995e+00  6.35256038e-08  1.19969022e+00 
 6.05350000e-08  1.19999995e+00  6.13529723e-08  1.19972128e+00 
 6.05370000e-08  1.19999995e+00  5.95962005e-08  1.19975517e+00 
 6.05390000e-08  1.19999995e+00  5.83780901e-08  1.19979258e+00 
 6.05410000e-08  1.19999995e+00  5.76902309e-08  1.19983440e+00 
 6.05430000e-08  1.19999995e+00  5.74152806e-08  1.19988083e+00 
 6.05450000e-08  1.19999995e+00  5.73486018e-08  1.19993034e+00 
 6.05470000e-08  1.19999995e+00  5.72868091e-08  1.19997973e+00 
 6.05490000e-08  1.19999995e+00  5.71323912e-08  1.20002531e+00 
 6.05510000e-08  1.19999995e+00  5.69270694e-08  1.20006426e+00 
 6.05530000e-08  1.19999995e+00  5.67915079e-08  1.20009507e+00 
 6.05550000e-08  1.19999995e+00  5.68406969e-08  1.20011740e+00 
 6.05570000e-08  1.19999995e+00  5.71336648e-08  1.20013177e+00 
 6.05590000e-08  1.19999995e+00  5.76638983e-08  1.20013916e+00 
 6.05610000e-08  1.19999995e+00  5.83754245e-08  1.20014077e+00 
 6.05630000e-08  1.19999995e+00  5.91859733e-08  1.20013785e+00 
 6.05650000e-08  1.19999995e+00  6.00090327e-08  1.20013155e+00 
 6.05670000e-08  1.19999995e+00  6.07689692e-08  1.20012286e+00 
 6.05690000e-08  1.19999995e+00  6.14098948e-08  1.20011265e+00 
 6.05710000e-08  1.19999995e+00  6.18982083e-08  1.20010158e+00 
 6.05730000e-08  1.19999995e+00  6.22213085e-08  1.20009019e+00 
 6.05750000e-08  1.19999995e+00  6.23835033e-08  1.20007888e+00 
 6.05770000e-08  1.19999995e+00  6.24011408e-08  1.20006794e+00 
 6.05790000e-08  1.19999995e+00  6.22979026e-08  1.20005757e+00 
 6.05810000e-08  1.19999995e+00  6.21008399e-08  1.20004790e+00 
 6.05830000e-08  1.19999995e+00  6.18374160e-08  1.20003901e+00 
 6.05850000e-08  1.19999995e+00  6.15332645e-08  1.20003092e+00 
 6.05870000e-08  1.19999995e+00  6.12108875e-08  1.20002363e+00 
 6.05890000e-08  1.19999995e+00  6.08887649e-08  1.20001713e+00 
 6.05910000e-08  1.19999995e+00  6.05812054e-08  1.20001138e+00 
 6.05930000e-08  1.19999995e+00  6.02983502e-08  1.20000634e+00 
 6.05950000e-08  1.19999995e+00  6.00467298e-08  1.20000196e+00 
 6.05970000e-08  1.19999995e+00  5.98296846e-08  1.19999819e+00 
 6.05990000e-08  1.19999995e+00  5.96481340e-08  1.19999498e+00 
 6.06010000e-08  1.19999995e+00  5.95011058e-08  1.19999227e+00 
 6.06030000e-08  1.19999995e+00  5.93865611e-08  1.19999001e+00 
 6.06050000e-08  1.19999995e+00  5.93017678e-08  1.19998816e+00 
 6.06070000e-08  1.19999995e+00  5.92436648e-08  1.19998667e+00 
 6.06090000e-08  1.19999995e+00  5.92085808e-08  1.19998553e+00 
 6.06110000e-08  1.19999995e+00  5.91922704e-08  1.19998469e+00 
 6.06130000e-08  1.19999995e+00  5.91901875e-08  1.19998412e+00 
 6.06150000e-08  1.19999995e+00  5.91982960e-08  1.19998376e+00 
 6.06170000e-08  1.19999995e+00  5.92134177e-08  1.19998357e+00 
 6.06190000e-08  1.19999995e+00  5.92334253e-08  1.19998350e+00 
 6.06210000e-08  1.19999995e+00  5.92569002e-08  1.19998350e+00 
 6.06230000e-08  1.19999995e+00  5.92829659e-08  1.19998354e+00 
 6.06250000e-08  1.19999995e+00  5.93109513e-08  1.19998359e+00 
 6.06270000e-08  1.19999995e+00  5.93404204e-08  1.19998365e+00 
 6.06290000e-08  1.19999995e+00  5.93711873e-08  1.19998370e+00 
 6.06310000e-08  1.19999995e+00  5.94038414e-08  1.19998380e+00 
 6.06330000e-08  1.19999995e+00  5.94400305e-08  1.19998403e+00 
 6.06350000e-08  1.19999995e+00  5.94817481e-08  1.19998454e+00 
 6.06370000e-08  1.19999995e+00  5.95285773e-08  1.19998551e+00 
 6.06390000e-08  1.19999995e+00  5.95758259e-08  1.19998710e+00 
 6.06410000e-08  1.19999995e+00  5.96160552e-08  1.19998937e+00 
 6.06430000e-08  1.19999995e+00  5.96428801e-08  1.19999236e+00 
 6.06450000e-08  1.19999995e+00  5.96534520e-08  1.19999606e+00 
 6.06470000e-08  1.19999995e+00  5.96488928e-08  1.20000046e+00 
 6.06490000e-08  1.19999995e+00  5.96330244e-08  1.20000555e+00 
 6.06510000e-08  1.19999995e+00  5.96108018e-08  1.20001133e+00 
 6.06530000e-08  1.19999995e+00  5.95868285e-08  1.20001784e+00 
 6.06550000e-08  1.19999995e+00  5.95646132e-08  1.20002511e+00 
 6.06570000e-08  1.19999995e+00  5.95460616e-08  1.20003318e+00 
 6.06590000e-08  1.19999995e+00  5.95298467e-08  1.20004206e+00 
 6.06610000e-08  1.19999995e+00  5.95054221e-08  1.20005153e+00 
 6.06630000e-08  1.19999995e+00  5.94520344e-08  1.20006100e+00 
 6.06650000e-08  1.19999995e+00  5.93594758e-08  1.20006972e+00 
 6.06670000e-08  1.19999995e+00  5.92469155e-08  1.20007713e+00 
 6.06690000e-08  1.19999995e+00  5.91488807e-08  1.20008300e+00 
 6.06710000e-08  1.19999995e+00  5.90925396e-08  1.20008732e+00 
 6.06730000e-08  1.19999995e+00  5.90895764e-08  1.20009017e+00 
 6.06750000e-08  1.19999995e+00  5.91384151e-08  1.20009175e+00 
 6.06770000e-08  1.19999995e+00  5.92296374e-08  1.20009229e+00 
 6.06790000e-08  1.19999995e+00  5.93503061e-08  1.20009210e+00 
 6.06810000e-08  1.19999995e+00  5.94854745e-08  1.20009150e+00 
 6.06830000e-08  1.19999995e+00  5.96155683e-08  1.20009067e+00 
 6.06850000e-08  1.19999995e+00  5.97081339e-08  1.20008939e+00 
 6.06870000e-08  1.19999995e+00  5.97095886e-08  1.20008648e+00 
 6.06890000e-08  1.19999995e+00  5.95652353e-08  1.20007980e+00 
 6.06910000e-08  1.19999995e+00  5.92687205e-08  1.20006680e+00 
 6.06930000e-08  1.19999995e+00  5.88554927e-08  1.20004470e+00 
 6.06950000e-08  1.19999995e+00  5.83480080e-08  1.20000991e+00 
 6.06970000e-08  1.19999995e+00  5.77545951e-08  1.19995798e+00 
 6.06990000e-08  1.19999995e+00  5.71047951e-08  1.19988401e+00 
 6.07010000e-08  1.19999995e+00  5.64638025e-08  1.19978326e+00 
 6.07030000e-08  1.19999995e+00  5.59205818e-08  1.19965148e+00 
 6.07050000e-08  1.19999995e+00  5.55581085e-08  1.19948501e+00 
 6.07070000e-08  1.19999995e+00  5.54560604e-08  1.19928139e+00 
 6.07090000e-08  1.19999995e+00  5.59118159e-08  1.19904478e+00 
 6.07110000e-08  1.19999995e+00  5.73978874e-08  1.19878849e+00 
 6.07130000e-08  1.19999995e+00  5.98025720e-08  1.19852380e+00 
 6.07150000e-08  1.19999995e+00  6.24509817e-08  1.19825640e+00 
 6.07170000e-08  1.19999995e+00  6.46635162e-08  1.19798733e+00 
 6.07190000e-08  1.19999995e+00  6.59648530e-08  1.19771399e+00 
 6.07210000e-08  1.19999995e+00  6.62112542e-08  1.19743205e+00 
 6.07230000e-08  1.19999995e+00  6.58782651e-08  1.19714483e+00 
 6.07250000e-08  1.19999995e+00  6.67923373e-08  1.19688777e+00 
 6.07270000e-08  1.19999996e+00  7.14877901e-08  1.19673735e+00 
 6.07290000e-08  1.19999996e+00  8.10579789e-08  1.19679011e+00 
 6.07310000e-08  1.19999996e+00  9.47189766e-08  1.19715051e+00 
 6.07330000e-08  1.19999996e+00  1.10693754e-07  1.19792616e+00 
 6.07350000e-08  1.19999996e+00  1.26817274e-07  1.19922311e+00 
 6.07370000e-08  1.19999996e+00  1.40086389e-07  1.20112061e+00 
 6.07390000e-08  1.19999996e+00  1.45176704e-07  1.20361627e+00 
 6.07410000e-08  1.19999995e+00  1.37516169e-07  1.20664255e+00 
 6.07430000e-08  1.19999995e+00  1.16610725e-07  1.21010337e+00 
 6.07450000e-08  1.19999994e+00  8.49604195e-08  1.21388526e+00 
 6.07470000e-08  1.19999994e+00  4.69429657e-08  1.21787298e+00 
 6.07490000e-08  1.19999994e+00  7.94939723e-09  1.22196645e+00 
 6.07510000e-08  1.19999994e+00 -2.65406050e-08  1.22609452e+00 
 6.07530000e-08  1.19999994e+00 -5.20353215e-08  1.23021845e+00 
 6.07550000e-08  1.19999995e+00 -6.61236653e-08  1.23432271e+00 
 6.07570000e-08  1.19999995e+00 -6.97445021e-08  1.23838115e+00 
 6.07590000e-08  1.19999995e+00 -6.87344710e-08  1.24228845e+00 
 6.07610000e-08  1.19999995e+00 -7.19921565e-08  1.24582404e+00 
 6.07630000e-08  1.19999995e+00 -8.53747162e-08  1.24869864e+00 
 6.07650000e-08  1.19999994e+00 -1.10792508e-07  1.25055740e+00 
 6.07670000e-08  1.19999994e+00 -1.49151099e-07  1.25095187e+00 
 6.07690000e-08  1.19999993e+00 -1.99337458e-07  1.24936046e+00 
 6.07710000e-08  1.19999993e+00 -2.56620343e-07  1.24523233e+00 
 6.07730000e-08  1.19999993e+00 -3.13323481e-07  1.23802205e+00 
 6.07750000e-08  1.19999993e+00 -3.61018973e-07  1.22720635e+00 
 6.07770000e-08  1.19999993e+00 -3.92114669e-07  1.21230032e+00 
 6.07790000e-08  1.19999993e+00 -3.96309702e-07  1.19296954e+00 
 6.07810000e-08  1.19999994e+00 -3.56552564e-07  1.16920360e+00 
 6.07830000e-08  1.19999995e+00 -2.60686983e-07  1.14124677e+00 
 6.07850000e-08  1.19999997e+00 -1.12273969e-07  1.10945744e+00 
 6.07870000e-08  1.19999998e+00  7.29376329e-08  1.07423701e+00 
 6.07890000e-08  1.19999998e+00  2.74048177e-07  1.03600029e+00 
 6.07910000e-08  1.19999998e+00  4.70807675e-07  9.95156805e-01 
