 time            v(d_p)          v(d_n)          v(x1.gclk_b)    v(mode)         v(en)          
 1.00297500e-07  1.19999976e+00  1.80405081e-07  6.31716547e-01  1.20000000e+00  1.20000000e+00 
 1.00302500e-07  1.19999960e+00  5.29762811e-07  7.08273401e-01  1.20000000e+00  1.20000000e+00 
 1.00307500e-07  1.19999938e+00  5.42754804e-07  7.76375543e-01  1.20000000e+00  1.20000000e+00 
 1.00312500e-07  1.19999936e+00  1.85095089e-07  8.36202629e-01  1.20000000e+00  1.20000000e+00 
 1.00317500e-07  1.19999989e+00 -3.07708044e-07  8.85181345e-01  1.20000000e+00  1.20000000e+00 
 1.00322500e-07  1.20000044e+00 -4.90033382e-07  9.23201295e-01  1.20000000e+00  1.20000000e+00 
 1.00327500e-07  1.20000026e+00 -2.57683008e-07  9.52777920e-01  1.20000000e+00  1.20000000e+00 
 1.00332500e-07  1.20000054e+00  1.39173237e-07  9.77554958e-01  1.20000000e+00  1.20000000e+00 
 1.00337500e-07  1.20000217e+00  4.61759325e-07  1.00141718e+00  1.20000000e+00  1.20000000e+00 
 1.00342500e-07  1.20000249e+00  5.03533262e-07  1.02415319e+00  1.20000000e+00  1.20000000e+00 
 1.00347500e-07  1.20000064e+00  3.12981805e-07  1.04323898e+00  1.20000000e+00  1.20000000e+00 
 1.00352500e-07  1.19999897e+00  1.52223104e-07  1.05885926e+00  1.20000000e+00  1.20000000e+00 
 1.00357500e-07  1.19999841e+00  1.02086815e-07  1.07226288e+00  1.20000000e+00  1.20000000e+00 
 1.00362500e-07  1.19999856e+00  1.24115993e-07  1.08565216e+00  1.20000000e+00  1.20000000e+00 
 1.00367500e-07  1.19999893e+00  1.27148235e-07  1.10001368e+00  1.20000000e+00  1.20000000e+00 
 1.00372500e-07  1.19999930e+00  6.38869661e-08  1.11507329e+00  1.20000000e+00  1.20000000e+00 
 1.00377500e-07  1.19999960e+00 -2.72977704e-08  1.12973873e+00  1.20000000e+00  1.20000000e+00 
 1.00382500e-07  1.19999981e+00 -9.96544815e-08  1.14289244e+00  1.20000000e+00  1.20000000e+00 
 1.00387500e-07  1.19999995e+00 -1.16599535e-07  1.15375168e+00  1.20000000e+00  1.20000000e+00 
 1.00392500e-07  1.20000004e+00 -8.24749318e-08  1.16211037e+00  1.20000000e+00  1.20000000e+00 
 1.00397500e-07  1.20000009e+00 -3.25106798e-09  1.16868414e+00  1.20000000e+00  1.20000000e+00 
 1.00402500e-07  1.20000011e+00  7.37632393e-08  1.17427645e+00  1.20000000e+00  1.20000000e+00 
 1.00407500e-07  1.20000010e+00  1.09930089e-07  1.17922351e+00  1.20000000e+00  1.20000000e+00 
 1.00412500e-07  1.20000008e+00  1.03620152e-07  1.18354661e+00  1.20000000e+00  1.20000000e+00 
 1.00417500e-07  1.20000007e+00  8.20583991e-08  1.18721210e+00  1.20000000e+00  1.20000000e+00 
 1.00422500e-07  1.20000005e+00  6.19908523e-08  1.19021182e+00  1.20000000e+00  1.20000000e+00 
 1.00427500e-07  1.20000004e+00  5.19343435e-08  1.19258725e+00  1.20000000e+00  1.20000000e+00 
 1.00432500e-07  1.20000003e+00  4.95675110e-08  1.19442315e+00  1.20000000e+00  1.20000000e+00 
 1.00437500e-07  1.20000001e+00  5.20974226e-08  1.19581912e+00  1.20000000e+00  1.20000000e+00 
 1.00442500e-07  1.20000000e+00  5.47620310e-08  1.19686499e+00  1.20000000e+00  1.20000000e+00 
 1.00447500e-07  1.19999999e+00  5.65891151e-08  1.19763105e+00  1.20000000e+00  1.20000000e+00 
 1.00452500e-07  1.19999998e+00  5.68628548e-08  1.19817639e+00  1.20000000e+00  1.20000000e+00 
 1.00457500e-07  1.19999998e+00  5.74990282e-08  1.19857665e+00  1.20000000e+00  1.20000000e+00 
 1.00462500e-07  1.19999997e+00  5.77248496e-08  1.19889257e+00  1.20000000e+00  1.20000000e+00 
 1.00467500e-07  1.19999997e+00  5.67037683e-08  1.19913553e+00  1.20000000e+00  1.20000000e+00 
 1.00472500e-07  1.19999996e+00  5.50421394e-08  1.19930279e+00  1.20000000e+00  1.20000000e+00 
 1.00477500e-07  1.19999996e+00  5.48388614e-08  1.19940892e+00  1.20000000e+00  1.20000000e+00 
 1.00482500e-07  1.19999996e+00  5.65960078e-08  1.19950707e+00  1.20000000e+00  1.20000000e+00 
 1.00487500e-07  1.19999996e+00  6.15753175e-08  1.19974520e+00  1.20000000e+00  1.20000000e+00 
 1.00492500e-07  1.19999995e+00  6.43090719e-08  1.20019110e+00  1.20000000e+00  1.20000000e+00 
 1.00496250e-07  1.19999995e+00  5.77092950e-08  1.20049724e+00  1.20000000e+00  1.20000000e+00 
 1.00500000e-07  1.19999995e+00  4.75849553e-08  1.20061812e+00  1.20000000e+00  1.20000000e+00 
 1.00500500e-07  1.19999995e+00  4.67441793e-08  1.20061842e+00  1.20000000e+00  1.20000000e+00 
 1.00501500e-07  1.19999995e+00  4.54483665e-08  1.20061362e+00  1.20000000e+00  1.20000000e+00 
 1.00503500e-07  1.19999995e+00  4.52010098e-08  1.20057874e+00  1.20000000e+00  1.20000000e+00 
 1.00507500e-07  1.19999995e+00  5.07981153e-08  1.20043747e+00  1.20000000e+00  1.20000000e+00 
 1.00512500e-07  1.19999995e+00  6.11470946e-08  1.20018383e+00  1.20000000e+00  1.20000000e+00 
 1.00517500e-07  1.19999995e+00  6.91420146e-08  1.19993467e+00  1.20000000e+00  1.20000000e+00 
 1.00522500e-07  1.19999995e+00  7.22684214e-08  1.19976676e+00  1.20000000e+00  1.20000000e+00 
 1.00526250e-07  1.19999995e+00  7.08366823e-08  1.19970325e+00  1.20000000e+00  1.20000000e+00 
 1.00530000e-07  1.19999995e+00  6.71881978e-08  1.19968032e+00  1.20000000e+00  1.20000000e+00 
 1.00530500e-07  1.19999995e+00  6.66291744e-08  1.19968027e+00  1.20000000e+00  1.20000000e+00 
 1.00531500e-07  1.19999995e+00  6.55086558e-08  1.19968081e+00  1.20000000e+00  1.20000000e+00 
 1.00533500e-07  1.19999995e+00  6.33227215e-08  1.19968613e+00  1.20000000e+00  1.20000000e+00 
 1.00537500e-07  1.19999995e+00  5.98963175e-08  1.19971527e+00  1.20000000e+00  1.20000000e+00 
 1.00542500e-07  1.19999995e+00  5.77435957e-08  1.19978606e+00  1.20000000e+00  1.20000000e+00 
 1.00547500e-07  1.19999995e+00  5.68914997e-08  1.19987603e+00  1.20000000e+00  1.20000000e+00 
 1.00552500e-07  1.19999995e+00  5.63355862e-08  1.19994790e+00  1.20000000e+00  1.20000000e+00 
 1.00557500e-07  1.19999995e+00  5.66157679e-08  1.19997886e+00  1.20000000e+00  1.20000000e+00 
 1.00562500e-07  1.19999995e+00  5.81112508e-08  1.19996915e+00  1.20000000e+00  1.20000000e+00 
 1.00567500e-07  1.19999995e+00  6.02127692e-08  1.19993523e+00  1.20000000e+00  1.20000000e+00 
 1.00572500e-07  1.19999995e+00  6.21932152e-08  1.19990590e+00  1.20000000e+00  1.20000000e+00 
 1.00577500e-07  1.19999995e+00  6.28691730e-08  1.19989182e+00  1.20000000e+00  1.20000000e+00 
 1.00582500e-07  1.19999995e+00  6.21468428e-08  1.19989003e+00  1.20000000e+00  1.20000000e+00 
 1.00587500e-07  1.19999995e+00  6.10515558e-08  1.19989871e+00  1.20000000e+00  1.20000000e+00 
 1.00592500e-07  1.19999995e+00  6.02569305e-08  1.19992049e+00  1.20000000e+00  1.20000000e+00 
 1.00597500e-07  1.19999995e+00  5.98712246e-08  1.19996004e+00  1.20000000e+00  1.20000000e+00 
 1.00602500e-07  1.19999995e+00  5.93542817e-08  1.20000855e+00  1.20000000e+00  1.20000000e+00 
 1.00607500e-07  1.19999995e+00  5.86001004e-08  1.20004680e+00  1.20000000e+00  1.20000000e+00 
 1.00612500e-07  1.19999995e+00  5.83441692e-08  1.20006651e+00  1.20000000e+00  1.20000000e+00 
 1.00617500e-07  1.19999995e+00  5.88181896e-08  1.20006973e+00  1.20000000e+00  1.20000000e+00 
 1.00622500e-07  1.19999995e+00  5.95628288e-08  1.20006213e+00  1.20000000e+00  1.20000000e+00 
 1.00627500e-07  1.19999995e+00  6.01789977e-08  1.20005046e+00  1.20000000e+00  1.20000000e+00 
 1.00632500e-07  1.19999995e+00  6.02856613e-08  1.20003371e+00  1.20000000e+00  1.20000000e+00 
 1.00637500e-07  1.19999995e+00  5.98726984e-08  1.20000291e+00  1.20000000e+00  1.20000000e+00 
 1.00642500e-07  1.19999995e+00  5.96317704e-08  1.19995873e+00  1.20000000e+00  1.20000000e+00 
 1.00647500e-07  1.19999995e+00  6.02215240e-08  1.19992481e+00  1.20000000e+00  1.20000000e+00 
 1.00652500e-07  1.19999995e+00  6.10037741e-08  1.19992694e+00  1.20000000e+00  1.20000000e+00 
 1.00657500e-07  1.19999995e+00  6.06405533e-08  1.19996235e+00  1.20000000e+00  1.20000000e+00 
 1.00662500e-07  1.19999995e+00  5.91729092e-08  1.20000777e+00  1.20000000e+00  1.20000000e+00 
 1.00667500e-07  1.19999995e+00  5.79483384e-08  1.20004546e+00  1.20000000e+00  1.20000000e+00 
 1.00672500e-07  1.19999995e+00  5.79775676e-08  1.20007850e+00  1.20000000e+00  1.20000000e+00 
 1.00677500e-07  1.19999995e+00  5.87129435e-08  1.20011199e+00  1.20000000e+00  1.20000000e+00 
 1.00682500e-07  1.19999995e+00  5.85187121e-08  1.20011597e+00  1.20000000e+00  1.20000000e+00 
 1.00687500e-07  1.19999995e+00  5.71111123e-08  1.20002933e+00  1.20000000e+00  1.20000000e+00 
 1.00692500e-07  1.19999995e+00  5.57057089e-08  1.19978324e+00  1.20000000e+00  1.20000000e+00 
 1.00697500e-07  1.19999995e+00  5.55855587e-08  1.19932412e+00  1.20000000e+00  1.20000000e+00 
 1.00702500e-07  1.19999995e+00  5.90822072e-08  1.19869930e+00  1.20000000e+00  1.20000000e+00 
 1.00707500e-07  1.19999996e+00  6.52330218e-08  1.19802814e+00  1.20000000e+00  1.20000000e+00 
 1.00712500e-07  1.19999995e+00  6.74585052e-08  1.19733688e+00  1.20000000e+00  1.20000000e+00 
 1.00717500e-07  1.19999996e+00  7.44574090e-08  1.19697326e+00  1.20000000e+00  1.20000000e+00 
 1.00722500e-07  1.19999996e+00  1.02955115e-07  1.19809179e+00  1.20000000e+00  1.20000000e+00 
 1.00727500e-07  1.19999996e+00  1.34758264e-07  1.20205299e+00  1.20000000e+00  1.20000000e+00 
 1.00732500e-07  1.19999995e+00  1.18806271e-07  1.20906080e+00  1.20000000e+00  1.20000000e+00 
 1.00737500e-07  1.19999994e+00  4.33551977e-08  1.21798916e+00  1.20000000e+00  1.20000000e+00 
 1.00742500e-07  1.19999994e+00 -3.55823035e-08  1.22754577e+00  1.20000000e+00  1.20000000e+00 
 1.00747500e-07  1.19999995e+00 -6.65300899e-08  1.23691602e+00  1.20000000e+00  1.20000000e+00 
 1.00752500e-07  1.19999995e+00 -8.26144560e-08  1.24431649e+00  1.20000000e+00  1.20000000e+00 
 1.00757500e-07  1.19999994e+00 -1.48517481e-07  1.24553027e+00  1.20000000e+00  1.20000000e+00 
 1.00762500e-07  1.19999993e+00 -2.60461735e-07  1.23411128e+00  1.20000000e+00  1.20000000e+00 
 1.00767500e-07  1.19999993e+00 -3.35895506e-07  1.20312034e+00  1.20000000e+00  1.20000000e+00 
 1.00772500e-07  1.19999995e+00 -2.34492027e-07  1.14896107e+00  1.20000000e+00  1.20000000e+00 
 1.00777500e-07  1.19999998e+00  1.13345349e-07  1.07399689e+00  1.20000000e+00  1.20000000e+00 
 1.00782500e-07  1.19999998e+00  5.31097502e-07  9.83218326e-01  1.20000000e+00  1.20000000e+00 
 1.00787500e-07  1.19999996e+00  8.06833213e-07  8.82013858e-01  1.20000000e+00  1.20000000e+00 
 1.00792500e-07  1.19999995e+00  9.12221945e-07  7.77120082e-01  1.20000000e+00  1.20000000e+00 
 1.00797500e-07  1.20000004e+00  8.09573897e-07  6.73122800e-01  1.20000000e+00  1.20000000e+00 
 1.00802500e-07  1.20000029e+00  5.26284597e-07  5.71310969e-01  1.20000000e+00  1.20000000e+00 
 1.00807500e-07  1.20000067e+00  2.58449533e-07  4.73873369e-01  1.20000000e+00  1.20000000e+00 
 1.00812500e-07  1.20000111e+00  2.01174926e-08  3.82345869e-01  1.20000000e+00  1.20000000e+00 
 1.00817500e-07  1.20000089e+00 -2.04795848e-07  3.02234557e-01  1.20000000e+00  1.20000000e+00 
 1.00822500e-07  1.19999990e+00 -4.48249017e-07  2.38600563e-01  1.20000000e+00  1.20000000e+00 
 1.00827500e-07  1.19999860e+00 -6.37206421e-07  1.90876053e-01  1.20000000e+00  1.20000000e+00 
 1.00832500e-07  1.19999726e+00 -6.54473319e-07  1.56024932e-01  1.20000000e+00  1.20000000e+00 
 1.00837500e-07  1.19999688e+00 -5.51629344e-07  1.29406394e-01  1.20000000e+00  1.20000000e+00 
 1.00842500e-07  1.19999842e+00 -3.65267078e-07  1.07187338e-01  1.20000000e+00  1.20000000e+00 
 1.00847500e-07  1.20000042e+00 -1.09833742e-07  8.90287988e-02  1.20000000e+00  1.20000000e+00 
 1.00852500e-07  1.20000153e+00  1.14244278e-07  7.49813679e-02  1.20000000e+00  1.20000000e+00 
 1.00857500e-07  1.20000168e+00  2.27088122e-07  6.39493445e-02  1.20000000e+00  1.20000000e+00 
 1.00862500e-07  1.20000133e+00  2.63594302e-07  5.48329695e-02  1.20000000e+00  1.20000000e+00 
 1.00867500e-07  1.20000088e+00  2.45018774e-07  4.59650360e-02  1.20000000e+00  1.20000000e+00 
 1.00872500e-07  1.20000048e+00  2.39838850e-07  3.73781384e-02  1.20000000e+00  1.20000000e+00 
 1.00877500e-07  1.20000020e+00  2.41489410e-07  2.96941820e-02  1.20000000e+00  1.20000000e+00 
 1.00882500e-07  1.20000000e+00  2.26182552e-07  2.32851451e-02  1.20000000e+00  1.20000000e+00 
 1.00887500e-07  1.19999988e+00  1.95088308e-07  1.83371674e-02  1.20000000e+00  1.20000000e+00 
 1.00892500e-07  1.19999981e+00  1.65518849e-07  1.55209537e-02  1.20000000e+00  1.20000000e+00 
 1.00897500e-07  1.19999978e+00  1.21168188e-07  1.47495201e-02  1.20000000e+00  1.20000000e+00 
 1.00902500e-07  1.19999976e+00  4.56491450e-08  1.42794830e-02  1.20000000e+00  1.20000000e+00 
 1.00907500e-07  1.19999978e+00 -7.00436057e-10  1.28279764e-02  1.20000000e+00  1.20000000e+00 
 1.00912500e-07  1.19999981e+00  1.72821537e-08  1.06600765e-02  1.20000000e+00  1.20000000e+00 
 1.00917500e-07  1.19999984e+00  5.87731855e-08  8.38058693e-03  1.20000000e+00  1.20000000e+00 
 1.00922500e-07  1.19999986e+00  8.34606108e-08  6.36241506e-03  1.20000000e+00  1.20000000e+00 
 1.00927500e-07  1.19999987e+00  8.54015671e-08  4.72613193e-03  1.20000000e+00  1.20000000e+00 
 1.00932500e-07  1.19999988e+00  7.35372983e-08  3.46576055e-03  1.20000000e+00  1.20000000e+00 
 1.00937500e-07  1.19999990e+00  5.96164183e-08  2.51576462e-03  1.20000000e+00  1.20000000e+00 
 1.00942500e-07  1.19999991e+00  4.89904776e-08  1.80764845e-03  1.20000000e+00  1.20000000e+00 
 1.00947500e-07  1.19999992e+00  4.40106059e-08  1.27857584e-03  1.20000000e+00  1.20000000e+00 
 1.00952500e-07  1.19999993e+00  4.30417347e-08  8.82169563e-04  1.20000000e+00  1.20000000e+00 
 1.00957500e-07  1.19999994e+00  4.49489221e-08  5.78760437e-04  1.20000000e+00  1.20000000e+00 
 1.00962500e-07  1.19999994e+00  4.77616229e-08  3.44563039e-04  1.20000000e+00  1.20000000e+00 
 1.00967500e-07  1.19999995e+00  5.08810455e-08  1.58361550e-04  1.20000000e+00  1.20000000e+00 
 1.00972500e-07  1.19999995e+00  5.32426151e-08  7.73957208e-07  1.20000000e+00  1.20000000e+00 
 1.00977500e-07  1.19999996e+00  5.54262712e-08 -1.33881532e-04  1.20000000e+00  1.20000000e+00 
 1.00982500e-07  1.19999996e+00  5.74416703e-08 -2.17236523e-04  1.20000000e+00  1.20000000e+00 
 1.00987500e-07  1.19999996e+00  5.90600801e-08 -2.17239010e-04  1.20000000e+00  1.20000000e+00 
 1.00992500e-07  1.19999996e+00  5.85278483e-08 -1.65501808e-04  1.20000000e+00  1.20000000e+00 
 1.00996250e-07  1.19999996e+00  5.77777840e-08 -1.10130139e-04  1.20000000e+00  1.20000000e+00 
 1.01000000e-07  1.19999996e+00  5.75692045e-08 -3.77861422e-05  1.20000000e+00  1.20000000e+00 
 1.01000500e-07  1.19999996e+00  5.76045673e-08 -2.64072160e-05  1.20000000e+00  1.20000000e+00 
 1.01001500e-07  1.19999996e+00  5.75903129e-08 -4.84898376e-06  1.20000000e+00  1.20000000e+00 
 1.01003500e-07  1.19999996e+00  5.72430517e-08  3.16144037e-05  1.20000000e+00  1.20000000e+00 
 1.01007500e-07  1.19999996e+00  5.61437671e-08  5.58340813e-05  1.20000000e+00  1.20000000e+00 
 1.01012500e-07  1.19999996e+00  5.65518629e-08  1.28061881e-05  1.20000000e+00  1.20000000e+00 
 1.01017500e-07  1.19999996e+00  5.99748296e-08 -1.18790511e-05  1.20000000e+00  1.20000000e+00 
 1.01022500e-07  1.19999996e+00  6.19522311e-08  3.24375646e-05  1.20000000e+00  1.20000000e+00 
 1.01026250e-07  1.19999996e+00  6.06687872e-08  7.85020469e-05  1.20000000e+00  1.20000000e+00 
 1.01030000e-07  1.19999996e+00  5.88957009e-08  1.08580153e-04  1.20000000e+00  1.20000000e+00 
 1.01030500e-07  1.19999996e+00  5.87136679e-08  1.10502804e-04  1.20000000e+00  1.20000000e+00 
 1.01031500e-07  1.19999996e+00  5.84009313e-08  1.13870389e-04  1.20000000e+00  1.20000000e+00 
 1.01033500e-07  1.19999996e+00  5.80855173e-08  1.17942222e-04  1.20000000e+00  1.20000000e+00 
 1.01037500e-07  1.19999996e+00  5.81313120e-08  1.14823984e-04  1.20000000e+00  1.20000000e+00 
 1.01042500e-07  1.19999996e+00  5.87170492e-08  9.61262524e-05  1.20000000e+00  1.20000000e+00 
 1.01047500e-07  1.19999996e+00  5.93385630e-08  7.19647267e-05  1.20000000e+00  1.20000000e+00 
 1.01052500e-07  1.19999996e+00  5.96146138e-08  4.95799118e-05  1.20000000e+00  1.20000000e+00 
 1.01057500e-07  1.19999996e+00  5.95700488e-08  3.17885859e-05  1.20000000e+00  1.20000000e+00 
 1.01062500e-07  1.19999996e+00  5.93735310e-08  1.86872866e-05  1.20000000e+00  1.20000000e+00 
 1.01067500e-07  1.19999996e+00  5.91842033e-08  9.24356057e-06  1.20000000e+00  1.20000000e+00 
 1.01072500e-07  1.19999996e+00  5.90766733e-08  2.31520217e-06  1.20000000e+00  1.20000000e+00 
 1.01077500e-07  1.19999996e+00  5.90555036e-08 -3.34945167e-06  1.20000000e+00  1.20000000e+00 
 1.01082500e-07  1.19999996e+00  5.90901148e-08 -9.12111256e-06  1.20000000e+00  1.20000000e+00 
 1.01087500e-07  1.19999996e+00  5.92020626e-08 -1.38717603e-05  1.20000000e+00  1.20000000e+00 
 1.01092500e-07  1.19999996e+00  5.93250071e-08 -1.61915118e-05  1.20000000e+00  1.20000000e+00 
 1.01097500e-07  1.19999995e+00  5.93758896e-08 -1.67198829e-05  1.20000000e+00  1.20000000e+00 
 1.01102500e-07  1.19999995e+00  5.93722946e-08 -1.71568413e-05  1.20000000e+00  1.20000000e+00 
 1.01107500e-07  1.19999995e+00  5.93642605e-08 -1.91872288e-05  1.20000000e+00  1.20000000e+00 
 1.01112500e-07  1.19999995e+00  5.93593463e-08 -2.51656726e-05  1.20000000e+00  1.20000000e+00 
 1.01117500e-07  1.19999995e+00  5.91430696e-08 -4.98311088e-05  1.20000000e+00  1.20000000e+00 
 1.01122500e-07  1.19999995e+00  5.90937300e-08 -1.00364582e-04  1.20000000e+00  1.20000000e+00 
 1.01127500e-07  1.19999995e+00  6.03047456e-08 -1.23184681e-04  1.20000000e+00  1.20000000e+00 
 1.01132500e-07  1.19999995e+00  6.08409629e-08 -9.90241816e-05  1.20000000e+00  1.20000000e+00 
 1.01137500e-07  1.19999995e+00  5.94576025e-08 -7.46305908e-05  1.20000000e+00  1.20000000e+00 
 1.01142500e-07  1.19999995e+00  5.85193951e-08 -6.73328165e-05  1.20000000e+00  1.20000000e+00 
 1.01147500e-07  1.19999995e+00  5.90691579e-08 -5.01111223e-05  1.20000000e+00  1.20000000e+00 
 1.01152500e-07  1.19999995e+00  6.04489928e-08  3.15761408e-05  1.20000000e+00  1.20000000e+00 
 1.01157500e-07  1.19999995e+00  6.12958471e-08  2.23550605e-04  1.20000000e+00  1.20000000e+00 
 1.01162500e-07  1.19999995e+00  6.10341107e-08  5.51195617e-04  1.20000000e+00  1.20000000e+00 
 1.01167500e-07  1.19999995e+00  5.86296638e-08  9.46043038e-04  1.20000000e+00  1.20000000e+00 
 1.01172500e-07  1.19999995e+00  5.57072880e-08  1.30425300e-03  1.20000000e+00  1.20000000e+00 
 1.01177500e-07  1.19999995e+00  5.55204898e-08  1.59497390e-03  1.20000000e+00  1.20000000e+00 
 1.01182500e-07  1.19999995e+00  5.72847181e-08  1.81668634e-03  1.20000000e+00  1.20000000e+00 
 1.01187500e-07  1.19999995e+00  5.64414316e-08  1.81591756e-03  1.20000000e+00  1.20000000e+00 
 1.01192500e-07  1.19999995e+00  5.01802063e-08  1.16684091e-03  1.20000000e+00  1.20000000e+00 
 1.01197500e-07  1.19999995e+00  4.30159634e-08 -6.88158034e-04  1.20000000e+00  1.20000000e+00 
 1.01202500e-07  1.19999995e+00  4.65411457e-08 -3.96186540e-03  1.20000000e+00  1.20000000e+00 
 1.01207500e-07  1.19999996e+00  6.88791785e-08 -8.07948338e-03  1.20000000e+00  1.20000000e+00 
 1.01212500e-07  1.19999996e+00  8.85325337e-08 -1.24934709e-02  1.20000000e+00  1.20000000e+00 
 1.01217500e-07  1.19999996e+00  8.82906544e-08 -1.70906454e-02  1.20000000e+00  1.20000000e+00 
 1.01222500e-07  1.19999995e+00  7.43741657e-08 -2.20121027e-02  1.20000000e+00  1.20000000e+00 
 1.01227500e-07  1.19999995e+00  7.01800312e-08 -2.68270088e-02  1.20000000e+00  1.20000000e+00 
 1.01232500e-07  1.19999996e+00  9.92864102e-08 -2.95474157e-02  1.20000000e+00  1.20000000e+00 
 1.01237500e-07  1.19999997e+00  1.51381538e-07 -2.67223860e-02  1.20000000e+00  1.20000000e+00 
 1.01242500e-07  1.19999997e+00  1.97217511e-07 -1.40207544e-02  1.20000000e+00  1.20000000e+00 
 1.01247500e-07  1.19999997e+00  2.10834917e-07  1.30485815e-02  1.20000000e+00  1.20000000e+00 
 1.01252500e-07  1.19999995e+00  1.49066842e-07  5.66601738e-02  1.20000000e+00  1.20000000e+00 
 1.01257500e-07  1.19999993e+00  1.63754404e-08  1.16026291e-01  1.20000000e+00  1.20000000e+00 
 1.01262500e-07  1.19999993e+00 -1.24598507e-07  1.88598556e-01  1.20000000e+00  1.20000000e+00 
 1.01267500e-07  1.19999993e+00 -2.26627085e-07  2.71034883e-01  1.20000000e+00  1.20000000e+00 
 1.01272500e-07  1.19999995e+00 -2.80277592e-07  3.59844811e-01  1.20000000e+00  1.20000000e+00 
 1.01277500e-07  1.19999994e+00 -2.94389757e-07  4.51103682e-01  1.20000000e+00  1.20000000e+00 
 1.01282500e-07  1.19999987e+00 -1.90103105e-07  5.40297451e-01  1.20000000e+00  1.20000000e+00 
 1.01287500e-07  1.19999977e+00  1.52450529e-07  6.24642127e-01  1.20000000e+00  1.20000000e+00 
 1.01292500e-07  1.19999962e+00  5.25322792e-07  7.01925100e-01  1.20000000e+00  1.20000000e+00 
 1.01297500e-07  1.19999940e+00  5.72801361e-07  7.70749020e-01  1.20000000e+00  1.20000000e+00 
 1.01302500e-07  1.19999934e+00  2.34442399e-07  8.31383159e-01  1.20000000e+00  1.20000000e+00 
 1.01307500e-07  1.19999984e+00 -2.72673139e-07  8.81386155e-01  1.20000000e+00  1.20000000e+00 
 1.01312500e-07  1.20000044e+00 -5.00160351e-07  9.20270419e-01  1.20000000e+00  1.20000000e+00 
 1.01317500e-07  1.20000029e+00 -2.97678525e-07  9.50459878e-01  1.20000000e+00  1.20000000e+00 
